Time,PCS_AC_Power,PV_Power,Battery_Power,Microgrid_Net_Power,Microgrid_Total_Load
"7/31/22, 3:00:00 PM CDT",-40.70333,42.82333,0,-37.21815,2.455764
"7/31/22, 3:15:00 PM CDT",-36.27333,38.28333,0,-32.97366,3.413439
"7/31/22, 3:30:00 PM CDT",-30.77333,32.77333,0,-27.62793,3.459257
"7/31/22, 3:45:00 PM CDT",-25.79,27.37333,0,-22.38734,3.389328
"7/31/22, 4:00:00 PM CDT",-23.19667,24.57667,0,-20.9762,2.450209
"7/31/22, 4:15:00 PM CDT",-23.66667,25.06333,0,-21.64857,1.958102
"7/31/22, 4:30:00 PM CDT",-20.52333,21.72667,0,-18.24799,2.391395
"7/31/22, 4:45:00 PM CDT",-35.03,36.54667,0,-32.54755,2.868712
"7/31/22, 5:00:00 PM CDT",-40.12333,41.55667,0,-37.31223,2.884649
"7/31/22, 5:15:00 PM CDT",-32.43333,34.29333,0,-30.29803,2.108933
"7/31/22, 5:30:00 PM CDT",-26.47333,27.76,0,-24.49022,2.305541
"7/31/22, 5:45:00 PM CDT",-15.64667,16.91667,0,-13.9869,1.688551
"7/31/22, 6:00:00 PM CDT",-12.66333,13.66333,0,-10.47288,2.273786
"7/31/22, 6:15:00 PM CDT",-15.65,16.67333,0,-13.59399,2.151281
"7/31/22, 6:30:00 PM CDT",-8.426666,9.416666,0,-5.221222,3.298518
"7/31/22, 6:45:00 PM CDT",-10.61333,11.47667,0,-7.282595,3.089272
"7/31/22, 7:00:00 PM CDT",-7.976666,8.806666,0,-5.088409,2.891591
"7/31/22, 7:15:00 PM CDT",-6.3,7.216667,0,-4.092309,2.271024
"7/31/22, 7:30:00 PM CDT",-4,4.823333,0,-1.732107,2.13508
"7/31/22, 7:45:00 PM CDT",-2.066667,2.7,0,0.390139,2.490139
"7/31/22, 8:00:00 PM CDT",-0.0133333,0.78,0,2.49855,2.445477
"7/31/22, 8:15:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 8:30:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 8:45:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 9:00:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 9:15:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 9:30:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 9:45:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 10:00:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 10:15:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 10:30:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 10:45:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 11:00:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 11:15:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 11:30:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"7/31/22, 11:45:00 PM CDT",0.7,0.7,0,3.029803,2.329803
"8/1/22, 12:00:00 AM CDT",0.7,0.7,0,3.029803,2.329803
